"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"sc-sensitivity"
"10/23/2022 18:37:19:251 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"5","500","5.25","60","0","1.5","15","3","1","20","12","11","2088","99.02704959091668","2130","126","170","209","268","342","435","708","1733","122866"
"3","500","4.75","60","0","1.5","15","3","1","20","12","11","2080","99.23509767907831","2119","164","168","205","260","331","512","778","2139","122311"
"1","500","4.75","60","0","1.5","15","3","1","20","11","10","2006","99.68488160291439","2052","134","154","192","265","348","505","814","2073","122450"
"6","500","5.25","60","0","1.5","15","3","1","20","13","12","2176","99.5599568434032","2226","160","178","203","256","352","519","775","2365","121953"
"4","500","5.25","60","0","1.5","15","3","1","20","13","12","2237","99.4306411837238","2273","142","162","215","319","427","567","1084","2575","121223"
"2","500","4.75","60","0","1.5","15","3","1","20","13","12","2161","99.01834155363748","2214","158","169","194","277","357","485","770","1754","122609"
"5","500","5.25","60","0","1.5","15","3","1","20","13","12","2162","98.91476572133169","2224","150","155","206","287","327","435","665","1866","122672"
"3","500","4.75","60","0","1.5","15","3","1","20","13","12","2167","99.16384093711467","2225","147","158","229","229","332","456","763","2232","122216"
"6","500","5.25","60","0","1.5","15","3","1","20","14","13","2270","99.45369972806641","2320","164","170","216","249","380","475","838","2258","121917"
"1","500","4.75","60","0","1.5","15","3","1","20","12","11","2091","99.55451661379195","2137","144","162","200","257","343","484","838","1975","122447"
"4","500","5.25","60","0","1.5","15","3","1","20","14","13","2311","99.13339058251037","2353","129","179","223","321","411","564","1041","2311","121455"
"2","500","4.75","60","0","1.5","15","3","1","20","14","13","2244","98.97166165736367","2300","157","169","229","275","371","480","802","1961","122243"
"5","500","5.25","60","0","1.5","15","3","1","20","14","13","2278","98.89251467010162","2324","146","156","226","271","343","424","707","1982","122408"
"3","500","4.75","60","0","1.5","15","3","1","20","14","13","2258","99.09918419922714","2316","143","176","206","229","336","424","752","1902","122503"
"6","500","5.25","60","0","1.5","15","3","1","20","15","14","2368","99.45084157093241","2407","152","177","229","270","361","487","916","2116","121872"
"4","500","5.25","60","0","1.5","15","3","1","20","15","14","2383","99.13451776649747","2426","142","186","234","298","390","536","950","1833","121992"
"2","500","4.75","60","0","1.5","15","3","1","20","15","14","2332","99.00013358268768","2385","143","195","224","276","358","513","835","2063","121995"
"1","500","4.75","60","0","1.5","15","3","1","20","13","12","2185","99.42401356350184","2232","141","169","200","272","353","482","825","1823","122490"
"5","500","5.25","60","0","1.5","15","3","1","20","15","14","2355","98.80390061448037","2404","143","174","234","256","346","436","782","2172","122040"
"3","500","4.75","60","0","1.5","15","3","1","20","15","14","2337","99.03780390061448","2397","152","171","198","233","334","402","797","1823","122480"
"6","500","5.25","60","0","1.5","15","3","1","20","16","15","2447","99.24683782091421","2489","147","198","219","293","353","488","943","2016","121841"
"4","500","5.25","60","0","1.5","15","3","1","20","16","15","2447","99.04082654978085","2508","143","185","229","328","380","536","982","1648","122048"
"2","500","4.75","60","0","1.5","15","3","1","20","16","15","2406","98.82617407639324","2460","153","203","229","268","349","529","823","2034","121939"
"3","500","4.75","60","0","1.5","15","3","1","20","16","15","2421","98.9272385723231","2467","157","158","204","237","325","440","783","1984","122232"
"5","500","5.25","60","0","1.5","15","3","1","20","16","15","2429","98.79261114589856","2477","177","153","238","271","333","439","836","2407","121656"
"1","500","4.75","60","0","1.5","15","3","1","20","14","13","2269","99.36682410190353","2312","146","165","229","259","346","495","830","1870","122335"
"6","500","5.25","60","0","1.5","15","3","1","20","17","16","2510","99.13814238566714","2559","165","210","214","290","343","521","906","2075","121704"
"4","500","5.25","60","0","1.5","15","3","1","20","17","16","2517","98.84665252239509","2568","154","192","235","317","382","585","955","1573","122026"
"2","500","4.75","60","0","1.5","15","3","1","20","17","16","2476","98.76037246581801","2530","170","197","221","252","375","515","776","1818","122133"
"3","500","4.75","60","0","1.5","15","3","1","20","17","16","2486","98.90935879302216","2534","158","160","198","254","288","432","720","1898","122345"
"5","500","5.25","60","0","1.5","15","3","1","20","17","16","2504","98.71086751532296","2558","146","193","209","267","328","449","841","2423","121573"
"1","500","4.75","60","0","1.5","15","3","1","20","15","14","2332","99.23924659364147","2373","141","177","223","272","317","449","783","1688","122564"
"4","500","5.25","60","0","1.5","15","3","1","20","18","17","2551","98.7749081598575","2604","173","198","231","303","378","542","783","1590","122185"
"6","500","5.25","60","0","1.5","15","3","1","20","18","17","2576","98.84860291662028","2631","175","194","224","309","337","552","854","2036","121675"
"2","500","4.75","60","0","1.5","15","3","1","20","18","17","2547","98.7248135366804","2595","164","193","241","247","373","493","750","1562","122369"
"5","500","5.25","60","0","1.5","15","3","1","20","18","17","2578","98.64143381943671","2637","133","198","188","278","302","422","763","2155","121911"
"3","500","4.75","60","0","1.5","15","3","1","20","18","17","2531","98.88622954469554","2586","156","177","197","219","303","387","661","1678","122623"
"1","500","4.75","60","0","1.5","15","3","1","20","16","15","2391","99.15829680651221","2446","135","209","190","260","322","460","654","1349","122962"
"4","500","5.25","60","0","1.5","15","3","1","20","19","18","2612","98.73866272938199","2665","170","193","228","292","389","482","724","1623","122221"
"6","500","5.25","60","0","1.5","15","3","1","20","19","18","2611","98.76239190044295","2661","203","184","256","267","342","530","835","1744","121965"
"2","500","4.75","60","0","1.5","15","3","1","20","19","18","2600","98.74288124868171","2655","180","181","230","272","358","465","778","1644","122224"
"5","500","5.25","60","0","1.5","15","3","1","20","19","18","2642","98.55863741826619","2684","155","180","217","269","307","415","756","1937","122067"
"3","500","4.75","60","0","1.5","15","3","1","20","19","18","2581","98.88188145960768","2635","169","168","211","196","299","390","624","1488","122807"
"1","500","4.75","60","0","1.5","15","3","1","20","17","16","2479","99.1018387553041","2517","177","170","224","268","320","451","674","1603","122583"
"4","500","5.25","60","0","1.5","15","3","1","20","20","19","2686","98.72187155595631","2730","178","188","240","272","371","494","732","1767","122015"
"6","500","5.25","60","0","1.5","15","3","1","20","20","19","2673","98.61536920148282","2723","185","191","241","245","348","450","752","1557","122295"
"2","500","4.75","60","0","1.5","15","3","1","20","20","19","2654","98.75032561867549","2720","175","186","215","268","336","476","761","1631","122219"
"5","500","5.25","60","0","1.5","15","3","1","20","20","19","2685","98.51367598437031","2734","177","168","228","272","274","441","793","1727","122173"
"3","500","4.75","60","0","1.5","15","3","1","20","20","19","2645","98.81264402364492","2693","155","166","204","232","292","387","646","1483","122729"
"4","500","5.25","60","0","1.5","15","3","1","20","21","20","2733","98.64990458015266","2792","178","214","223","257","400","460","724","1867","121872"
"6","500","5.25","60","0","1.5","15","3","1","20","21","20","2730","98.62108778625954","2788","164","203","230","227","330","424","611","1355","122655"
