"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - Copy.nlogo"
"experiment"
"10/23/2022 01:50:53:346 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"4","1400","5","60","0","1.5","15","3","1","20","27","26","9246","56.649282575316356","9518","815","762","822","834","913","1238","1617","3010","109458"
"5","1200","5","60","0","1.5","15","3","1","20","35","34","8095","60.94097602821331","8335","648","575","525","666","767","909","1151","2524","112887"
"1","2000","5","60","0","1.5","15","3","1","20","14","13","7918","51.543931110872904","8316","1175","1371","1597","1849","1820","1930","1985","2928","106016"
"3","1600","5","60","0","1.5","15","3","1","20","22","21","9381","53.39748870770717","9770","927","946","1130","1075","1208","1361","1911","2947","107712"
"2","1800","5","60","0","1.5","15","3","1","20","18","17","8914","51.17660500880091","9281","1092","1238","1286","1380","1388","1542","2121","3186","106473"
"4","1400","5","60","0","1.5","15","3","1","20","28","27","9453","55.830827355576545","9745","780","745","795","781","951","1174","1569","2932","109515"
"5","1200","5","60","0","1.5","15","3","1","20","36","35","8284","60.36272442951465","8558","556","561","549","643","759","865","1226","2795","112475"
"4","1400","5","60","0","1.5","15","3","1","20","29","28","9605","55.09679089026915","9880","791","731","744","776","904","1091","1544","2447","110079"
"3","1600","5","60","0","1.5","15","3","1","20","23","22","9672","52.21553762126029","10032","881","974","1046","1045","1218","1353","1759","2945","107734"
"5","1200","5","60","0","1.5","15","3","1","20","37","36","8450","59.754756108556485","8686","573","514","577","617","717","875","1264","2832","112332"
"2","1800","5","60","0","1.5","15","3","1","20","19","18","9326","49.694839389152186","9684","1128","1196","1249","1302","1310","1523","2045","3104","106446"
"1","2000","5","60","0","1.5","15","3","1","20","15","14","8541","49.833088774761556","8924","1165","1391","1540","1701","1649","1818","1934","3230","105635"
"5","1200","5","60","0","1.5","15","3","1","20","38","37","8563","59.2409411145008","8777","588","499","578","602","678","890","1289","2679","112407"
"4","1400","5","60","0","1.5","15","3","1","20","30","29","9849","54.34628672178409","10119","772","692","716","769","913","1065","1567","2263","110111"
"3","1600","5","60","0","1.5","15","3","1","20","24","23","9944","51.195515741777555","10277","904","930","1012","997","1131","1309","1556","2907","107964"
"5","1200","5","60","0","1.5","15","3","1","20","39","38","8686","58.78360634703392","8912","578","500","555","588","712","918","1340","2867","112017"
"2","1800","5","60","0","1.5","15","3","1","20","20","19","9686","48.39067841360718","10087","1123","1111","1234","1237","1188","1489","1910","3066","106542"
"4","1400","5","60","0","1.5","15","3","1","20","31","30","10029","53.64694489278303","10339","716","695","714","749","870","1131","1467","2368","109938"
"1","2000","5","60","0","1.5","15","3","1","20","16","15","9119","48.125590120368926","9506","1216","1341","1475","1567","1662","1708","1800","3301","105411"
"5","1200","5","60","0","1.5","15","3","1","20","40","39","8865","58.20191405516982","9081","536","517","533","577","755","940","1449","3076","111523"
