"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - attractionrad.nlogo"
"experiment"
"10/23/2022 16:41:02:852 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"2","500","5","60","0","1.5","15","4","1","20","19","18","2844","95.77800042185193","2897","162","171","224","237","291","440","658","1694","122213"
"3","500","5","60","0","1.5","15","3","1","20","19","18","2629","98.5876397384518","2690","167","200","251","291","346","444","750","1715","122133"
"1","500","5","60","0","1.5","15","5","1","20","19","18","3048","93.64901919426282","3101","154","177","226","274","313","381","582","1429","122350"
"5","500","5","60","0","1.5","15","1","1","20","20","19","2272","99.98998096383129","2341","175","189","245","231","349","482","680","1600","122695"
"4","500","5","60","0","1.5","15","2","1","20","20","19","2515","99.73199078248672","2567","156","209","233","288","394","508","956","2237","121439"
"2","500","5","60","0","1.5","15","4","1","20","20","19","2903","95.54673880372708","2956","146","183","217","225","275","450","643","1656","122236"
"3","500","5","60","0","1.5","15","3","1","20","20","19","2681","98.3632902514778","2745","181","212","251","259","341","459","665","1750","122124"
"1","500","5","60","0","1.5","15","5","1","20","20","19","3097","93.58220619176436","3161","151","153","233","247","322","380","538","1362","122440"
"5","500","5","60","0","1.5","15","1","1","20","21","20","2326","99.99045801526718","2378","179","193","224","256","333","450","637","1475","122862"
"4","500","5","60","0","1.5","15","2","1","20","21","20","2594","99.74341603053435","2653","170","189","254","281","381","556","938","2143","121422"
"2","500","5","60","0","1.5","15","4","1","20","21","20","2965","95.29761450381679","2999","148","179","213","212","299","400","592","1534","122411"
"3","500","5","60","0","1.5","15","3","1","20","21","20","2743","98.28854961832062","2803","180","209","226","289","320","429","617","1657","122257"
"1","500","5","60","0","1.5","15","5","1","20","21","20","3156","93.49751908396946","3221","138","177","210","246","287","375","549","1399","122385"
"5","500","5","60","0","1.5","15","1","1","20","22","21","2378","99.99089170234083","2434","181","195","219","252","315","423","623","1458","122887"
"4","500","5","60","0","1.5","15","2","1","20","22","21","2669","99.6860369796885","2708","194","211","247","317","376","635","917","2227","121155"
"2","500","5","60","0","1.5","15","4","1","20","22","21","3023","95.01184078695692","3074","140","186","196","210","312","390","634","1580","122265"
