"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"experiment"
"10/23/2022 16:38:48:099 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"2","500","7.5","60","0","1.5","15","3","1","20","17","16","2695","98.99033474776049","2770","238","290","411","457","528","782","1204","2463","119844"
"1","500","10","60","0","1.5","15","3","1","20","17","16","3230","98.27817067421027","3350","465","556","697","924","1142","1258","1899","3314","115382"
"5","500","1","60","0","1.5","15","3","1","20","17","16","2216","99.98821310702499","2265","119","140","129","123","168","223","286","491","125043"
"4","500","2.5","60","0","1.5","15","3","1","20","17","16","2320","99.96900047147572","2361","132","144","161","157","192","239","325","929","124347"
"6","500","0","60","0","1.5","15","3","1","20","18","17","2190","99.9888678615162","2229","119","101","126","146","132","171","224","430","125309"
"3","500","5","60","0","1.5","15","3","1","20","18","17","2555","98.83747077813648","2614","180","189","265","319","325","421","646","1816","122212"
"2","500","7.5","60","0","1.5","15","3","1","20","18","17","2809","98.9856395413559","2881","262","295","422","439","567","778","1142","2722","119479"
"1","500","10","60","0","1.5","15","3","1","20","18","17","3397","98.241233440944","3532","478","579","722","887","1072","1273","1764","3158","115522"
"4","500","2.5","60","0","1.5","15","3","1","20","18","17","2381","99.95090726928643","2419","127","137","173","156","171","238","325","1006","124235"
"5","500","1","60","0","1.5","15","3","1","20","18","17","2279","99.9888678615162","2332","122","115","125","132","158","221","263","509","125010"
"6","500","0","60","0","1.5","15","3","1","20","19","18","2237","99.98945370175069","2279","113","103","115","141","140","155","220","410","125311"
"3","500","5","60","0","1.5","15","3","1","20","19","18","2638","98.77251634676229","2692","171","185","271","306","336","408","673","1846","122099"
"2","500","7.5","60","0","1.5","15","3","1","20","19","18","2887","98.93777684032905","2983","274","304","381","473","601","740","1156","2689","119386"
"1","500","10","60","0","1.5","15","3","1","20","19","18","3571","98.08795612739928","3746","457","607","799","855","1010","1203","1719","2967","115624"
"4","500","2.5","60","0","1.5","15","3","1","20","19","18","2428","99.94948323138578","2459","135","137","159","143","178","216","334","896","124330"
"5","500","1","60","0","1.5","15","3","1","20","19","18","2339","99.98945370175069","2381","122","110","114","129","163","207","269","514","124978"
