Latitude,Longitude,Elevation
-41.6513700,145.9420900,1060.0
-41.6518500,145.9421500,1063.0
-41.6523400,145.9422100,1072.0
-41.6528300,145.9422700,1082.0
-41.6533100,145.9423300,1092.0
-41.6538000,145.9423900,1110.0
-41.6542800,145.9424500,1115.0
-41.6547700,145.9425100,1109.0
-41.6552500,145.9425700,1087.0
-41.6556800,145.9423600,1078.0
-41.6561200,145.9421500,1076.0
-41.6565500,145.9419500,1090.0
-41.6569900,145.9417400,1110.0
-41.6574200,145.9415300,1117.0
-41.6579800,145.9415300,1131.0
-41.6585400,145.9415300,1160.0
-41.6590900,145.9415300,1168.0
-41.6596500,145.9415300,1164.0
-41.6594500,145.9420900,1130.0
-41.6592500,145.9426500,1099.0
-41.6590500,145.9432100,1062.0
-41.6588600,145.9437600,1047.0
-41.6586600,145.9443200,1047.0
-41.6584600,145.9448800,1047.0
-41.6582600,145.9454400,1047.0
-41.6578000,145.9454000,1047.0
-41.6573400,145.9453600,1047.0
-41.6568900,145.9453200,1047.0
-41.6564300,145.9452800,1047.0
-41.6559700,145.9452400,1047.0
-41.6555100,145.9452000,1047.0
-41.6550500,145.9451700,1051.0
-41.6545900,145.9451300,1054.0
-41.6541300,145.9450900,1054.0
-41.6536800,145.9450500,1053.0
-41.6532200,145.9450100,1052.0
-41.6527600,145.9449700,1051.0
